,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
2960,2960,3032,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2961,2961,3033,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2962,2962,3034,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
2963,2963,3035,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2964,2964,3036,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2965,2965,3037,6,0,0,6,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
2966,2966,3038,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
2967,2967,3039,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
2968,2968,3040,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
2969,2969,3041,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
2970,2970,3042,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2971,2971,3043,7,3,4,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2972,2972,3044,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
2973,2973,3045,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
2974,2974,3046,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2975,2975,3047,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
2976,2976,3048,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
2977,2977,3049,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2978,2978,3050,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2979,2979,3051,6,2,4,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2980,2980,3052,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2981,2981,3053,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
2982,2982,3054,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
2983,2983,3055,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2984,2984,3056,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
2985,2985,3057,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
2986,2986,3058,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
2987,2987,3059,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2988,2988,3061,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2989,2989,3062,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
2990,2990,3063,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2991,2991,3064,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
2992,2992,3066,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
2993,2993,3067,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
2994,2994,3068,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2995,2995,3070,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2996,2996,3071,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2997,2997,3072,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
2998,2998,3073,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
2999,2999,3074,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3000,3000,3075,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3001,3001,3076,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3002,3002,3077,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3003,3003,3078,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3004,3004,3079,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3005,3005,3080,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3006,3006,3081,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3007,3007,3082,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3008,3008,3083,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3009,3009,3084,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3010,3010,3085,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3011,3011,3087,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3012,3012,3088,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3013,3013,3089,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3014,3014,3090,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3015,3015,3091,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3016,3016,3092,6,0,6,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3017,3017,3093,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3018,3018,3094,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3019,3019,3095,3,1,0,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3020,3020,3096,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3021,3021,3097,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3022,3022,3098,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3023,3023,3099,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3024,3024,3100,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3025,3025,3101,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3026,3026,3102,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3027,3027,3103,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3028,3028,3104,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3029,3029,3105,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3030,3030,3106,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3031,3031,3107,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3032,3032,3109,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3033,3033,3110,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3034,3034,3111,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3035,3035,3112,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3036,3036,3113,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3037,3037,3114,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3038,3038,3115,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3039,3039,3116,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3040,3040,3117,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3041,3041,3118,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
3042,3042,3119,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3043,3043,3120,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3044,3044,3121,3,2,0,1,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3045,3045,3122,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3046,3046,3123,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3047,3047,3124,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3048,3048,3125,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3049,3049,3126,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3050,3050,3127,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3051,3051,3128,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3052,3052,3129,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3053,3053,3130,3,1,0,2,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
3054,3054,3131,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3055,3055,3132,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3056,3056,3133,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3057,3057,3134,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3058,3058,3135,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3059,3059,3136,4,0,4,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3060,3060,3137,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3061,3061,3138,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3062,3062,3139,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3063,3063,3141,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3064,3064,3142,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3065,3065,3143,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3066,3066,3144,6,0,6,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3067,3067,3145,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3068,3068,3146,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3069,3069,3147,6,0,6,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3070,3070,3148,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3071,3071,3149,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3072,3072,3150,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3073,3073,3151,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3074,3074,3152,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3075,3075,3153,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3076,3076,3154,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3077,3077,3155,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3078,3078,3156,3,1,0,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3079,3079,3157,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3080,3080,3158,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3081,3081,3159,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3082,3082,3160,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3083,3083,3161,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3084,3084,3162,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3085,3085,3163,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3086,3086,3164,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3087,3087,3165,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3088,3088,3166,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3089,3089,3167,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3090,3090,3168,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3091,3091,3169,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3092,3092,3170,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3093,3093,3171,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3094,3094,3172,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3095,3095,3173,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3096,3096,3174,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3097,3097,3175,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3098,3098,3176,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3099,3099,3177,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3100,3100,3178,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3101,3101,3179,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3102,3102,3180,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3103,3103,3181,3,0,2,1,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3104,3104,3182,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3105,3105,3183,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3106,3106,3184,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3107,3107,3185,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3108,3108,3186,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3109,3109,3187,6,1,1,4,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3110,3110,3188,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3111,3111,3189,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3112,3112,3190,6,0,6,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3113,3113,3191,3,3,0,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3114,3114,3193,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3115,3115,3194,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3116,3116,3195,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3117,3117,3196,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3118,3118,3197,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3119,3119,3198,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3120,3120,3199,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3121,3121,3200,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3122,3122,3201,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3123,3123,3202,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3124,3124,3203,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3125,3125,3204,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
3126,3126,3205,6,0,0,6,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3127,3127,3206,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3128,3128,3207,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3129,3129,3208,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3130,3130,3209,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3131,3131,3210,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3132,3132,3211,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3133,3133,3213,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3134,3134,3214,3,2,1,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
3135,3135,3215,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3136,3136,3216,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3137,3137,3217,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3138,3138,3218,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3139,3139,3219,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3140,3140,3220,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3141,3141,3221,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3142,3142,3222,3,0,2,1,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3143,3143,3223,3,1,0,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3144,3144,3224,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3145,3145,3225,3,0,0,3,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3146,3146,3226,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3147,3147,3227,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3148,3148,3228,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3149,3149,3229,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3150,3150,3230,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3151,3151,3231,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3152,3152,3232,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3153,3153,3233,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3154,3154,3234,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
3155,3155,3236,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3156,3156,3237,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3157,3157,3238,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3158,3158,3239,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3159,3159,3240,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3160,3160,3241,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3161,3161,3242,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3162,3162,3243,3,1,2,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3163,3163,3245,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3164,3164,3246,3,0,1,2,2,positive,2.5622959239099776,2.323663023738585,False,1,0.2386329001713925
3165,3165,3247,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3166,3166,3248,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3167,3167,3249,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3168,3168,3250,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3169,3169,3251,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3170,3170,3252,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3171,3171,3253,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3172,3172,3254,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3173,3173,3255,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3174,3174,3256,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3175,3175,3257,4,0,4,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3176,3176,3258,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3177,3177,3259,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3178,3178,3260,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3179,3179,3261,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3180,3180,3262,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3181,3181,3263,6,0,5,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3182,3182,3264,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3183,3183,3265,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
3184,3184,3266,6,4,1,1,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3185,3185,3267,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3186,3186,3268,3,0,0,3,2,negative,2.5622959239099776,3.2772671873558976,False,1,-0.71497126344592
3187,3187,3269,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3188,3188,3270,3,0,0,3,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3189,3189,3271,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3190,3190,3272,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3191,3191,3273,3,3,0,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3192,3192,3274,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3193,3193,3275,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3194,3194,3276,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3195,3195,3277,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3196,3196,3278,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3197,3197,3279,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3198,3198,3280,3,3,0,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3199,3199,3281,3,3,0,0,0,positive,4.197478211561481,4.594186850886695,False,1,-0.3967086393252144
3200,3200,3282,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3201,3201,3283,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3202,3202,3284,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3203,3203,3286,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3204,3204,3287,6,0,1,5,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3205,3205,3288,3,2,1,0,0,neutral,4.197478211561481,4.353178521711373,False,1,-0.15570031014989283
3206,3206,3289,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3207,3207,3291,3,0,3,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3208,3208,3292,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3209,3209,3293,3,1,2,0,1,negative,0.3655191666162353,0.2923142793867921,True,1,0.07320488722944318
3210,3210,3294,3,2,1,0,0,negative,4.197478211561481,3.639087964078104,False,1,0.5583902474833766
3211,3211,3295,3,0,3,0,1,positive,0.3655191666162353,0.39813390669190385,True,1,-0.03261474007566856
3212,3212,3296,3,1,2,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3213,3213,3297,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3214,3214,3298,3,0,2,1,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
3215,3215,3299,3,1,0,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3216,3216,3300,3,0,1,2,2,neutral,2.5622959239099776,2.4716107545847756,False,1,0.09068516932520199
3217,3217,3301,3,0,3,0,1,neutral,0.3655191666162353,0.3756057832828593,True,1,-0.010086616666624026
